Date,Open,High,Low,Close,Adj Close,Volume
2007-11-07,462.837006,462.837006,433.750000,436.475006,249.007385,11575700
2007-11-08,429.674988,436.250000,425.750000,429.087006,244.792587,7852620
2007-11-12,437.250000,437.250000,402.537994,410.462006,234.167038,13370648
2007-11-13,406.250000,423.274994,401.750000,406.787994,232.071060,11758556
2007-11-14,420.000000,432.500000,414.000000,426.987000,243.594513,8131004
2007-11-15,425.000000,425.000000,409.500000,411.825012,234.944656,6526900
2007-11-16,411.825012,416.000000,404.500000,406.250000,231.764130,4855764
2007-11-19,412.500000,412.500000,404.000000,404.987000,231.043594,7220580
2007-11-20,401.750000,405.000000,388.337006,391.424988,223.306503,11368436
2007-11-21,386.250000,396.750000,385.000000,386.774994,220.653641,8261936
2007-11-22,387.487000,390.024994,379.750000,382.899994,218.443024,6288372
2007-11-23,387.500000,401.174988,383.424988,389.375000,222.136978,8340348
2007-11-26,391.250000,399.362000,391.250000,393.987000,224.768127,4757760
2007-11-27,393.987000,396.500000,390.687988,393.412994,224.440659,5874932
2007-11-28,397.250000,398.750000,389.750000,392.325012,223.819962,4729472
2007-11-29,401.250000,403.500000,387.500000,391.812012,223.527283,12030536
2007-11-30,393.500000,406.225006,393.500000,400.625000,228.555115,13684696
2007-12-03,400.625000,408.000000,397.149994,400.087006,228.248123,10050520
2007-12-04,399.625000,406.924988,397.700012,403.825012,230.380676,5683828
2007-12-05,404.924988,404.924988,397.625000,400.875000,228.697678,4998376
2007-12-06,402.825012,412.250000,402.825012,408.837006,233.240021,7072200
2007-12-07,412.500000,437.325012,407.562012,430.575012,245.641434,10868580
2007-12-10,434.875000,441.924988,425.000000,437.174988,249.406723,6213084
2007-12-11,437.174988,439.750000,426.750000,436.075012,248.779190,4222196
2007-12-12,427.500000,430.000000,414.250000,421.437988,240.428787,6175500
2007-12-13,423.500000,424.725006,413.062012,414.987000,236.748566,3326428
2007-12-14,413.000000,418.674988,409.524994,411.575012,234.802032,2140588
2007-12-17,412.500000,414.750000,403.000000,406.087006,231.671173,3673500
2007-12-18,383.412994,418.750000,383.412994,404.487000,230.758331,4206688
2007-12-19,408.649994,412.500000,408.037994,409.850006,233.817886,2648940
2007-12-20,411.750000,430.000000,411.174988,423.888000,241.826508,7602024
2007-12-24,429.600006,454.750000,427.500000,452.537994,258.171295,8182668
2007-12-26,455.000000,456.388000,442.500000,454.450012,259.262115,2302188
2007-12-27,456.000000,459.700012,448.037994,450.600006,257.065643,4179252
2007-12-28,442.500000,452.500000,427.524994,449.062012,256.188141,2392080
2007-12-31,450.250000,451.250000,439.774994,442.475006,252.430405,2636472
2008-01-01,441.649994,444.649994,435.562012,436.712006,249.142578,1000812
2008-01-02,437.500000,439.837006,428.100006,437.075012,249.349731,3077528
2008-01-03,449.250000,449.250000,422.500000,427.263000,243.751968,6212980
2008-01-04,436.850006,436.850006,420.000000,423.725006,241.733536,3083160
2008-01-07,417.500000,422.500000,405.750000,409.212006,233.453964,6627100
2008-01-08,413.750000,419.975006,405.537994,415.562012,237.076599,7765632
2008-01-09,413.750000,424.750000,411.587006,413.237000,235.750107,7357340
2008-01-10,421.850006,422.500000,397.000000,400.638000,228.562485,7749140
2008-01-11,425.000000,434.812012,391.250000,395.437988,225.595917,11316572
2008-01-14,399.750000,402.500000,381.250000,382.375000,218.143509,8025412
2008-01-15,386.000000,388.725006,375.000000,375.524994,214.235626,6393112
2008-01-16,375.000000,379.750000,367.524994,373.825012,213.265778,5563548
2008-01-17,375.000000,381.312012,371.250000,372.600006,212.566910,4849800
2008-01-18,373.250000,374.500000,362.737000,367.100006,209.429230,4068496
2008-01-21,364.975006,372.500000,326.049988,347.774994,198.404343,11084768
2008-01-22,335.000000,361.000000,313.750000,345.225006,196.949585,13840276
2008-01-23,362.250000,364.649994,343.049988,355.500000,202.811447,8913592
2008-01-24,362.250000,375.750000,348.750000,355.638000,202.890137,6971432
2008-01-25,357.500000,384.700012,357.500000,379.962006,216.766922,3325096
2008-01-28,368.500000,375.000000,351.812012,361.587006,206.283981,3894344
2008-01-29,362.500000,377.437988,362.500000,373.149994,212.880722,4520332
2008-01-30,377.750000,377.750000,368.062012,373.312012,212.973114,3569908
2008-01-31,374.000000,383.725006,367.549988,374.763000,213.800873,8942648
2008-02-01,376.500000,402.000000,376.500000,398.649994,227.428375,5571980
2008-02-04,408.625000,416.237000,401.250000,410.013000,233.910904,5680584
2008-02-05,409.250000,409.250000,396.250000,402.325012,229.524948,4010356
2008-02-06,376.250000,393.725006,375.000000,377.487000,215.354950,4972008
2008-02-07,386.424988,386.424988,368.062012,370.587006,211.418518,2089800
2008-02-08,370.000000,394.250000,369.750000,388.087006,221.402176,6590296
2008-02-11,387.500000,400.000000,380.062012,389.487000,222.200928,6989400
2008-02-12,390.000000,400.000000,383.837006,386.312012,220.389557,4231216
2008-02-13,392.500000,412.513000,375.337006,386.350006,220.411194,4946984
2008-02-14,381.375000,399.850006,381.375000,386.687988,220.604095,5874972
2008-02-15,385.000000,395.000000,375.250000,391.350006,223.263702,4476128
2008-02-18,392.500000,394.750000,385.062012,388.787994,221.802124,1633088
2008-02-19,390.000000,393.812012,381.625000,389.125000,221.994385,2678196
2008-02-20,392.750000,397.450012,389.125000,392.225006,223.762939,3501452
2008-02-21,399.975006,412.500000,393.075012,406.888000,232.128159,5183384
2008-02-22,403.000000,405.700012,392.888000,395.162994,225.439026,2485252
2008-02-25,399.700012,405.962006,395.750000,403.787994,230.359558,3796224
2008-02-26,404.750000,418.000000,402.500000,415.712006,237.162186,4201352
2008-02-27,416.250000,421.850006,403.787994,404.725006,230.894119,4216380
2008-02-28,402.250000,405.000000,398.037994,399.837006,228.105560,5853016
2008-02-29,392.500000,400.475006,380.250000,387.049988,220.810623,3972544
2008-03-03,385.250000,385.250000,362.500000,366.975006,209.357864,6182368
2008-03-04,381.024994,381.024994,352.500000,354.763000,202.390991,5399480
2008-03-05,356.250000,375.000000,351.250000,369.700012,210.912491,5698348
2008-03-07,362.500000,362.500000,350.075012,357.638000,204.031158,4582340
2008-03-10,353.500000,369.649994,350.000000,357.774994,204.109314,2828568
2008-03-11,359.750000,359.750000,351.250000,356.587006,203.431564,8021712
2008-03-12,368.500000,368.750000,344.000000,346.287994,197.556046,6813092
2008-03-13,345.000000,346.200012,327.750000,334.424988,190.788162,3940744
2008-03-14,333.750000,347.250000,332.500000,342.549988,195.423492,4811384
2008-03-17,337.000000,338.575012,327.750000,334.450012,190.802475,2916040
2008-03-18,335.000000,340.250000,325.000000,328.649994,187.493652,7365712
2008-03-19,337.487000,343.250000,329.000000,335.924988,191.643936,7818608
2008-03-24,339.312012,347.000000,335.799988,340.112000,194.032639,6798004
2008-03-25,350.412994,386.725006,347.500000,373.075012,212.837936,11369540
2008-03-26,376.250000,379.462006,362.774994,374.875000,213.864807,5909592
2008-03-27,372.513000,372.513000,356.524994,360.437988,205.628525,8346252
2008-03-28,358.000000,384.674988,355.000000,380.299988,216.959763,5914944
2008-03-31,370.500000,375.000000,351.024994,359.975006,205.364380,10099160
2008-04-01,361.274994,366.000000,352.549988,355.763000,202.961472,3144604
2008-04-02,368.750000,374.750000,366.250000,370.700012,211.483002,5576040
2008-04-03,367.524994,382.500000,367.524994,380.625000,217.145172,4889080
2008-04-04,367.750000,381.750000,358.000000,371.362000,211.860641,4014016
2008-04-07,374.750000,382.100006,369.062012,373.013000,212.802505,8048592
2008-04-08,373.000000,373.750000,363.062012,366.737000,209.222076,6192824
2008-04-09,366.737000,372.000000,362.750000,369.987000,211.076202,4514276
2008-04-10,366.250000,377.475006,360.750000,363.149994,207.175690,8565032
2008-04-11,367.500000,370.000000,353.250000,355.475006,202.797119,12067156
2008-04-15,360.000000,381.250000,355.000000,377.600006,215.419403,18201268
2008-04-16,381.250000,403.750000,380.000000,400.049988,228.227051,15305804
2008-04-17,407.487000,422.500000,405.000000,414.774994,236.627579,18459640
2008-04-21,419.750000,429.250000,407.000000,411.450012,234.730698,7410996
2008-04-22,407.500000,411.287994,395.000000,399.649994,227.998856,8398724
2008-04-23,400.000000,413.274994,399.274994,411.987000,235.037079,8316052
2008-04-24,412.500000,426.975006,408.250000,424.013000,241.897873,9173276
2008-04-25,424.987000,428.899994,412.750000,421.075012,240.221771,7947992
2008-04-28,422.500000,425.000000,412.774994,415.912994,237.276810,4314928
2008-04-29,412.500000,440.487000,410.274994,437.388000,249.528198,16983384
2008-04-30,440.000000,452.500000,432.524994,438.274994,250.034271,10499668
2008-05-02,443.750000,449.250000,442.087006,446.862000,254.933121,8674504
2008-05-05,446.750000,452.500000,441.037994,446.487000,254.719208,4896140
2008-05-06,441.399994,462.500000,434.000000,451.862000,257.785583,8891328
2008-05-07,459.225006,464.750000,454.649994,461.037994,263.020447,11042624
2008-05-08,451.250000,458.750000,436.362000,446.162994,254.534332,7768836
2008-05-09,445.250000,447.850006,434.250000,437.337006,249.499161,7206400
2008-05-12,442.350006,449.750000,423.837006,443.350006,252.929535,8150920
2008-05-13,446.250000,453.725006,428.750000,437.187988,249.414139,9024788
2008-05-14,435.000000,458.750000,435.000000,456.225006,260.274658,8111456
2008-05-15,456.000000,477.125000,456.000000,473.274994,270.001648,14491216
2008-05-16,474.250000,478.812012,465.013000,467.850006,266.906677,8432372
2008-05-20,466.250000,478.250000,453.750000,471.924988,269.231476,6984640
2008-05-21,468.500000,471.000000,463.500000,467.662994,266.799988,4279692
2008-05-22,465.000000,474.750000,461.750000,465.912994,265.801636,6138956
2008-05-23,465.912994,471.000000,454.087006,457.187988,260.824036,5849084
2008-05-26,452.500000,473.750000,447.750000,471.263000,270.153778,10698576
2008-05-27,472.500000,474.750000,466.500000,470.774994,269.874023,5161780
2008-05-28,470.750000,480.000000,469.125000,477.899994,273.958466,7714404
2008-05-29,476.250000,477.125000,464.138000,471.362000,286.549683,7949256
2008-05-30,472.500000,494.500000,466.250000,490.700012,298.305603,13807464
2008-06-02,495.000000,507.500000,485.125000,487.700012,296.481903,8325712
2008-06-03,481.250000,487.549988,470.250000,480.562012,292.142548,7794160
2008-06-04,480.000000,480.000000,463.274994,467.674988,284.308258,6409416
2008-06-05,471.924988,496.750000,467.500000,494.888000,300.851563,9572408
2008-06-06,500.000000,511.625000,495.149994,498.388000,302.979279,7408132
2008-06-09,485.263000,492.500000,471.662994,475.375000,288.989288,7013176
2008-06-10,472.500000,480.000000,449.125000,463.513000,281.778137,11695136
2008-06-11,471.250000,476.000000,465.549988,473.212006,287.674316,4809864
2008-06-12,459.024994,471.500000,457.774994,468.725006,284.946594,6200212
2008-06-13,472.750000,478.725006,463.787994,466.662994,283.693085,5139944
2008-06-16,473.975006,485.000000,470.000000,476.950012,289.946716,6318296
2008-06-17,487.500000,487.500000,470.987000,477.888000,290.516998,5377352
2008-06-18,479.500000,481.187988,463.500000,465.612000,283.054199,5200900
2008-06-19,463.500000,470.424988,459.138000,465.600006,283.046814,3347632
2008-06-20,466.250000,471.375000,454.000000,456.750000,277.666748,5847432
2008-06-23,453.899994,466.700012,450.274994,461.450012,280.524048,4816420
2008-06-24,461.450012,465.000000,441.250000,448.612000,272.719543,5436028
2008-06-25,447.500000,447.500000,425.299988,436.687988,265.470703,11147072
2008-06-26,435.024994,450.000000,435.024994,446.274994,271.298798,8580916
2008-06-27,435.037994,441.250000,423.750000,426.362000,259.193359,5705240
2008-06-30,428.750000,437.200012,427.500000,434.200012,263.958191,5842848
2008-07-01,436.000000,442.250000,426.263000,429.250000,260.948975,6179920
2008-07-02,431.250000,461.000000,430.500000,455.149994,276.694092,7189460
2008-07-03,450.312012,450.312012,433.000000,435.763000,264.908356,6084580
2008-07-04,437.000000,447.250000,432.837006,438.950012,266.845856,4816952
2008-07-07,445.000000,456.250000,443.750000,449.950012,273.532898,4161404
2008-07-08,444.250000,444.250000,427.924988,434.149994,263.927795,6498468
2008-07-09,439.000000,458.000000,438.000000,455.475006,276.891663,7502512
2008-07-10,471.250000,471.250000,445.000000,451.312012,274.360901,7535936
2008-07-11,461.250000,468.662994,410.375000,419.212006,254.846771,26384936
2008-07-14,415.062012,417.500000,385.575012,388.888000,236.412231,14755164
2008-07-15,383.750000,394.750000,375.750000,386.162994,234.755600,12927888
2008-07-16,390.299988,394.250000,382.000000,386.899994,235.203674,6263504
2008-07-17,395.000000,401.950012,391.274994,395.575012,240.477386,6512340
2008-07-18,396.250000,399.750000,375.750000,386.850006,235.173279,8669424
2008-07-21,383.500000,395.924988,381.274994,390.325012,237.285797,5152024
2008-07-22,389.725006,399.562012,386.549988,394.575012,239.869446,4651324
2008-07-23,400.000000,412.524994,388.837006,400.562012,243.509064,8008228
2008-07-24,405.250000,405.250000,371.263000,391.825012,238.197678,11455040
2008-07-25,381.250000,395.500000,368.787994,387.662994,235.667496,5307292
2008-07-28,388.325012,399.000000,381.500000,384.862000,233.964737,5234240
2008-07-29,382.450012,386.475006,376.975006,385.174988,234.154984,4207060
2008-07-30,390.024994,402.437988,388.500000,400.513000,243.479263,7493164
2008-07-31,402.000000,403.000000,390.087006,395.862000,240.651840,9978364
2008-08-01,390.000000,411.625000,386.250000,409.862000,249.162704,5074832
2008-08-04,409.500000,420.987000,406.000000,414.712006,252.111053,4863152
2008-08-05,414.712006,423.888000,404.524994,419.638000,255.105728,7058120
2008-08-06,425.750000,431.250000,411.924988,424.837006,258.266266,13360164
2008-08-07,425.750000,433.500000,420.500000,431.537994,262.339966,3868716
2008-08-08,416.337006,429.937988,416.337006,419.899994,255.264969,4761704
2008-08-11,423.750000,429.250000,414.149994,417.600006,253.866760,6728064
2008-08-12,413.763000,424.200012,396.399994,400.975006,243.760132,13258396
2008-08-13,399.850006,408.500000,396.799988,406.487000,247.110947,6807068
2008-08-14,410.000000,426.100006,404.750000,423.375000,257.377502,8188028
2008-08-18,425.250000,434.250000,423.787994,426.087006,259.026184,4835420
2008-08-19,427.750000,428.674988,420.837006,423.187988,257.263824,3354664
2008-08-20,420.062012,427.424988,420.062012,424.825012,258.259003,2259432
2008-08-21,425.000000,425.750000,413.174988,415.362000,252.506241,2342724
2008-08-22,414.975006,425.674988,411.549988,424.125000,257.833405,4374996
2008-08-25,435.000000,436.250000,425.250000,426.612000,259.345276,1230564
2008-08-26,430.024994,434.962006,422.500000,424.500000,258.061401,9289376
2008-08-27,425.500000,429.750000,424.125000,427.049988,259.611603,5489224
2008-08-28,428.250000,429.250000,424.000000,424.850006,258.274170,5740400
2008-08-29,427.250000,437.500000,427.250000,437.274994,265.827606,4593344
2008-09-01,437.500000,441.674988,425.475006,430.825012,261.906494,5576952
2008-09-02,437.250000,445.500000,430.337006,443.812012,269.801544,4201864
2008-09-04,440.274994,451.250000,437.899994,447.250000,271.891541,10794692
2008-09-05,444.987000,444.987000,426.625000,428.075012,260.234711,5510460
2008-09-08,438.250000,440.500000,433.837006,437.513000,265.972198,4759200
2008-09-09,436.962006,439.500000,429.299988,437.362000,265.880432,4664908
2008-09-10,434.812012,443.062012,430.299988,439.937988,267.446442,5463736
2008-09-11,437.062012,440.000000,433.087006,437.662994,266.063416,6632932
2008-09-12,438.250000,438.250000,409.312012,411.000000,249.854523,12157564
2008-09-15,410.000000,410.000000,380.500000,394.537994,239.846970,8605880
2008-09-16,382.513000,396.500000,377.500000,391.600006,238.060883,7850396
2008-09-17,395.000000,411.737000,392.500000,394.750000,239.975815,9166328
2008-09-18,377.524994,390.000000,355.312012,381.350006,231.829758,13390096
2008-09-19,393.750000,411.475006,389.000000,406.237000,246.958939,15599972
2008-09-22,411.250000,415.087006,402.000000,407.475006,247.711609,6411896
2008-09-23,400.000000,406.000000,384.024994,385.987000,234.648621,6689128
2008-09-24,387.500000,391.950012,372.500000,381.075012,231.662506,9692852
2008-09-25,382.513000,382.513000,372.763000,376.712006,229.010239,9207132
2008-09-26,375.500000,376.712006,359.013000,361.725006,219.899338,4877980
2008-09-29,361.274994,363.000000,341.500000,348.325012,211.753220,8604896
2008-09-30,342.500000,363.424988,330.000000,349.513000,212.475388,11741532
2008-10-01,356.250000,366.750000,353.750000,362.325012,220.264084,13184008
2008-10-03,358.250000,360.000000,345.000000,347.975006,211.540466,6884132
2008-10-06,340.000000,347.500000,318.750000,329.662994,200.408218,6459108
2008-10-07,334.037994,343.250000,316.537994,325.450012,197.847076,9267868
2008-10-08,325.000000,325.000000,298.062012,313.562012,190.620163,11427596
2008-10-10,300.000000,320.000000,260.000000,306.299988,186.205444,18627852
2008-10-13,312.500000,340.000000,305.000000,329.638000,200.393051,9938544
2008-10-14,346.250000,352.875000,337.500000,349.487000,212.459625,7707268
2008-10-15,345.000000,345.000000,327.250000,333.850006,202.953613,6282260
2008-10-16,325.000000,325.000000,300.799988,315.750000,197.877426,6700036
2008-10-17,318.763000,327.250000,297.562012,300.687988,188.438171,6080312
2008-10-20,310.000000,327.737000,305.250000,323.638000,202.820740,5849692
2008-10-21,330.000000,348.500000,325.750000,336.899994,211.131912,9120264
2008-10-22,330.500000,332.325012,320.638000,324.888000,203.604080,7510476
2008-10-23,319.750000,339.600006,308.912994,320.812012,201.049713,10179580
2008-10-24,312.325012,325.000000,300.000000,311.524994,195.229645,9341864
2008-10-27,307.500000,322.500000,290.000000,312.950012,196.122681,10004556
2008-10-29,317.500000,337.500000,317.000000,326.087006,204.355530,13885280
2008-10-31,333.737000,359.975006,333.737000,347.237000,217.610001,15542472
2008-11-03,350.274994,361.750000,337.625000,344.649994,215.988724,9131136
2008-11-04,337.500000,344.487000,321.250000,332.975006,208.672165,11121852
2008-11-05,337.250000,348.750000,325.774994,330.500000,207.121094,8651040
2008-11-06,323.750000,329.500000,307.513000,311.424988,195.166946,6726628
2008-11-07,308.750000,322.500000,300.537994,315.700012,197.846100,5054628
2008-11-10,321.250000,338.725006,309.250000,334.625000,209.706161,5161052
2008-11-11,334.625000,337.100006,311.575012,314.174988,196.890411,4617608
2008-11-12,303.750000,326.712006,303.750000,314.862000,197.320908,6697180
2008-11-14,320.250000,323.674988,297.000000,303.299988,190.075089,8008580
2008-11-17,303.750000,311.000000,292.812012,308.100006,193.083221,9021528
2008-11-18,305.000000,305.000000,292.500000,295.125000,184.951904,7654320
2008-11-19,295.500000,300.000000,281.587006,293.174988,183.729889,11270532
2008-11-20,289.625000,289.625000,275.274994,280.462006,175.762787,5798952
2008-11-21,280.000000,300.000000,272.500000,296.162994,185.602417,6098852
2008-11-24,283.750000,304.950012,283.750000,299.049988,187.411682,7019632
2008-11-25,296.263000,309.225006,293.899994,295.487000,185.178818,4954964
2008-11-26,294.750000,298.750000,285.537994,296.774994,185.985947,7184720
2008-11-27,,,,,,
2008-11-28,292.537994,313.750000,280.024994,310.962006,194.876846,12015712
2008-12-01,312.500000,324.674988,304.500000,307.799988,192.895187,9369348
2008-12-02,306.000000,306.000000,294.250000,302.087006,189.314972,6407164
2008-12-03,301.000000,305.500000,285.000000,289.138000,181.199982,8934668
2008-12-04,290.000000,299.487000,287.087006,298.100006,186.816345,5662020
2008-12-05,298.000000,298.000000,280.649994,283.625000,177.744980,6105064
2008-12-08,288.799988,297.500000,284.524994,289.437988,181.387939,11830572
2008-12-10,296.225006,301.674988,289.774994,293.437988,183.894684,11218200
2008-12-11,294.212006,294.424988,280.575012,283.725006,177.807663,8250568
2008-12-12,280.000000,280.000000,269.299988,276.212006,173.099304,6539176
2008-12-15,280.000000,284.500000,272.513000,275.575012,172.700165,6869076
2008-12-16,275.750000,283.250000,271.263000,281.200012,176.225250,4450360
2008-12-17,284.912994,294.000000,280.750000,285.388000,178.849854,12218520
2008-12-18,286.250000,296.100006,286.250000,294.263000,184.411758,6334712
2008-12-19,295.274994,300.000000,287.312012,297.825012,186.643982,6260368
2008-12-22,300.000000,301.250000,291.524994,296.700012,185.938965,4374592
2008-12-23,293.950012,297.500000,290.899994,294.013000,184.255005,3550104
2008-12-24,295.000000,305.562012,291.924988,293.500000,183.933502,4275528
2008-12-26,292.500000,297.200012,276.250000,277.312012,173.788696,5944660
2008-12-29,277.513000,279.899994,266.250000,278.437988,174.494324,7132344
2008-12-30,280.500000,283.462006,272.787994,281.975006,176.710953,4228752
2008-12-31,283.750000,284.750000,275.774994,278.862000,174.760101,3610660
2009-01-02,279.000000,291.250000,277.937988,283.024994,177.368942,8234136
2009-01-05,285.000000,296.174988,284.924988,293.200012,183.745560,5620616
2009-01-06,295.000000,297.500000,286.337006,292.138000,183.080032,5781932
2009-01-07,292.787994,299.388000,286.399994,296.888000,186.056793,11269176
2009-01-09,296.888000,316.649994,292.500000,300.850006,188.539734,20091080
2009-01-12,287.912994,302.487000,284.562012,289.924988,181.693130,15634588
2009-01-13,294.987000,310.600006,279.750000,307.037994,192.417679,21978328
2009-01-14,306.375000,328.500000,306.375000,325.899994,204.238281,20775632
2009-01-15,315.000000,315.975006,303.750000,312.924988,196.107025,12679588
2009-01-16,314.500000,318.475006,310.000000,316.850006,198.566803,6358636
2009-01-19,316.750000,318.187988,310.138000,315.513000,197.728897,4771844
2009-01-20,310.000000,314.250000,307.500000,312.937988,196.115173,2487344
2009-01-21,307.750000,312.875000,303.500000,305.962006,191.743347,3885368
2009-01-22,308.750000,309.750000,300.750000,307.725006,192.848190,4388040
2009-01-23,302.500000,306.700012,297.638000,301.162994,188.735870,5812512
2009-01-27,304.750000,315.000000,303.750000,313.024994,196.169678,5253592
2009-01-28,315.750000,324.000000,312.500000,321.674988,201.590546,3593924
2009-01-29,322.500000,329.750000,321.750000,327.537994,205.264847,13000876
2009-01-30,325.250000,328.500000,321.750000,326.662994,204.716446,5815836
2009-02-02,323.000000,324.250000,316.987000,319.912994,200.486298,8435004
2009-02-03,321.500000,325.500000,315.149994,320.625000,200.932541,8062536
2009-02-04,321.250000,326.549988,319.087006,320.412994,200.799652,3787152
2009-02-05,321.500000,323.750000,309.375000,313.962006,196.756897,8768812
2009-02-06,314.725006,324.350006,312.000000,322.225006,201.935226,7010008
2009-02-09,317.000000,330.000000,317.000000,328.024994,205.570023,5756820
2009-02-10,328.625000,331.250000,323.750000,327.100006,204.990341,6683880
2009-02-11,322.500000,326.225006,320.000000,325.475006,203.971970,3528512
2009-02-12,323.750000,323.750000,312.524994,313.638000,196.553833,5621328
2009-02-13,317.487000,319.987000,311.013000,312.912994,196.099457,6395668
2009-02-16,314.987000,315.000000,303.774994,305.362000,191.367340,5942868
2009-02-17,302.000000,304.700012,291.250000,293.487000,183.925400,7512592
2009-02-18,294.625000,297.000000,278.837006,294.700012,184.685577,5548328
2009-02-19,293.750000,303.424988,293.000000,302.212006,189.393280,4941400
2009-02-20,297.500000,299.087006,291.250000,294.287994,184.427399,3817928
2009-02-24,288.750000,298.000000,286.375000,296.388000,185.743423,3854404
2009-02-25,298.000000,306.112000,297.500000,304.362000,190.740677,5312504
2009-02-26,301.000000,310.000000,300.000000,309.000000,193.647232,8285924
2009-02-27,306.924988,309.462006,300.937988,307.812012,192.902725,6663388
2009-03-02,304.500000,306.950012,297.500000,304.763000,190.991959,5910296
2009-03-03,301.500000,304.950012,297.862000,299.399994,187.631012,4409224
2009-03-04,300.250000,304.250000,295.000000,299.799988,187.881683,4320804
2009-03-05,301.250000,306.200012,293.899994,295.487000,185.178818,3469880
2009-03-06,295.500000,309.500000,287.875000,304.837006,191.038361,5139476
2009-03-09,301.274994,304.000000,297.524994,300.513000,188.328537,4931720
2009-03-12,303.024994,313.962006,302.750000,306.950012,192.362564,8251176
2009-03-13,312.350006,324.987000,310.000000,324.263000,203.212402,7330488
2009-03-16,325.750000,325.750000,317.274994,321.950012,201.762863,6749632
2009-03-17,321.000000,321.000000,314.250000,316.375000,198.269058,4948996
2009-03-18,316.250000,325.500000,316.250000,319.513000,200.235611,7334152
2009-03-19,321.250000,327.649994,317.500000,324.299988,203.235611,6712532
2009-03-20,330.850006,330.850006,321.250000,324.049988,203.078918,4751572
2009-03-23,325.049988,334.987000,323.799988,332.825012,208.578171,6121420
2009-03-24,336.250000,340.062012,327.774994,330.187988,206.925522,5373328
2009-03-25,328.062012,337.500000,328.062012,334.737000,209.776398,6549640
2009-03-26,336.250000,349.274994,335.549988,344.787994,216.075241,11973060
2009-03-27,343.750000,346.500000,332.513000,336.225006,210.708893,8349808
2009-03-30,330.000000,332.250000,316.412994,325.325012,203.877975,6196704
2009-03-31,327.500000,334.975006,325.250000,330.975006,207.418762,6387612
2009-04-01,332.787994,344.987000,326.337006,343.437988,215.229187,6219444
2009-04-02,349.000000,358.750000,345.638000,354.850006,222.380981,7858868
2009-04-06,360.812012,367.250000,346.013000,353.513000,221.543121,6928488
2009-04-08,354.750000,358.662994,339.125000,356.287994,223.282181,9902888
2009-04-09,358.750000,359.225006,349.000000,356.750000,223.571716,7530844
2009-04-13,356.250000,366.737000,344.299988,352.325012,220.798615,9418256
2009-04-15,352.500000,352.500000,325.037994,342.649994,214.735382,22318136
2009-04-16,343.000000,350.000000,330.000000,336.299988,210.755890,13653656
2009-04-17,337.500000,355.200012,337.500000,349.325012,218.918488,11749704
2009-04-20,346.263000,352.500000,343.250000,348.362000,218.315002,7466348
2009-04-21,344.750000,347.475006,338.750000,340.612000,213.458160,4006932
2009-04-22,340.500000,347.000000,338.875000,345.274994,216.380417,5311120
2009-04-23,342.787994,364.924988,339.100006,362.612000,227.245331,6097296
2009-04-24,360.274994,364.500000,351.138000,362.149994,226.955826,5705644
2009-04-27,361.975006,362.475006,353.750000,358.975006,224.966095,4819052
2009-04-28,357.500000,367.274994,354.500000,357.687988,224.159515,4717848
2009-04-29,360.000000,379.412994,357.587006,377.312012,236.457718,7707116
2009-04-30,373.250000,373.250000,373.250000,373.250000,233.912048,0
2009-05-04,373.250000,408.975006,373.250000,407.049988,255.094254,10007040
2009-05-05,403.888000,406.250000,387.575012,395.513000,247.864044,9215300
2009-05-06,393.875000,402.250000,386.975006,393.312012,246.484756,7234096
2009-05-07,392.500000,393.487000,382.325012,388.187988,243.273575,7269072
2009-05-08,387.250000,392.750000,375.299988,380.174988,238.251892,6475584
2009-05-11,380.000000,384.674988,373.049988,379.412994,237.774368,3268900
2009-05-12,376.250000,401.250000,375.899994,399.612000,250.432861,7065888
2009-05-13,400.062012,400.062012,390.000000,393.487000,246.594391,3754244
2009-05-14,385.000000,397.000000,383.225006,391.799988,245.537155,4273636
2009-05-15,392.750000,401.750000,390.138000,398.200012,249.548065,4188824
2009-05-18,426.250000,477.725006,420.250000,450.024994,282.026245,69812
2009-05-19,427.812012,448.750000,387.000000,389.737000,244.244354,22208952
2009-05-20,389.500000,402.000000,378.837006,382.725006,239.849945,16704300
2009-05-21,380.250000,388.750000,373.000000,375.600006,235.384842,9711744
2009-05-22,372.500000,382.250000,371.263000,380.575012,238.502579,4559580
2009-05-25,382.500000,382.500000,372.638000,377.763000,236.740356,5228280
2009-05-26,381.024994,390.149994,377.774994,386.912994,242.474548,5826832
2009-05-27,390.500000,399.250000,389.037994,397.037994,248.819778,4949424
2009-05-28,379.388000,407.250000,379.388000,394.750000,247.385941,10433448
2009-05-29,397.187988,403.750000,393.750000,401.274994,251.475098,6959196
2009-06-01,403.837006,421.424988,401.337006,419.125000,262.661469,6593864
2009-06-02,424.962006,427.000000,415.750000,422.162994,264.565399,5213080
2009-06-03,422.062012,427.000000,403.299988,410.375000,257.177917,6857012
2009-06-04,408.700012,412.350006,400.250000,407.475006,264.046814,5472508
2009-06-05,413.000000,428.750000,408.750000,424.725006,275.225037,8297340
2009-06-08,424.500000,438.000000,423.000000,435.524994,282.223389,5639192
2009-06-09,432.500000,450.000000,430.049988,448.700012,290.760925,8437772
2009-06-10,447.500000,459.500000,440.750000,452.200012,293.028961,8866684
2009-06-11,461.100006,461.100006,430.149994,437.737000,283.656830,8128900
2009-06-12,440.250000,443.750000,428.250000,432.112000,280.011780,4733536
